sample_index,adc_raw,voltage_V
1402,1594,0.32108
1403,2039,0.41071
1404,2218,0.44677
1405,1988,0.40044
1406,1503,0.30275
1407,938,0.18894
1408,433,0.08722
1409,324,0.06526
1410,596,0.12005
1411,1118,0.22520
1412,1635,0.32934
1413,2078,0.41857
1414,2201,0.44334
1415,1998,0.40245
1416,1477,0.29751
1417,886,0.17847
1418,452,0.09105
1419,301,0.06063
1420,610,0.12287
1421,1153,0.23225
1422,1677,0.33780
1423,2074,0.41776
1424,2177,0.43851
1425,1930,0.38876
1426,1308,0.26347
1427,788,0.15873
1428,362,0.07292
1429,305,0.06144
1430,628,0.12650
1431,1160,0.23366
1432,1725,0.34746
1433,2137,0.43045
1434,2155,0.43408
1435,1886,0.37989
1436,1324,0.26669
1437,726,0.14624
1438,348,0.07010
1439,356,0.07171
1440,692,0.13939
1441,1276,0.25702
1442,1801,0.36277
1443,2138,0.43065
1444,2125,0.42804
1445,1847,0.37204
1446,1252,0.25219
1447,676,0.13617
1448,342,0.06889
1449,410,0.08259
1450,801,0.16134
1451,1305,0.26286
1452,1822,0.36700
1453,2196,0.44234
1454,2147,0.43247
1455,1750,0.35250
1456,1168,0.23527
1457,621,0.12509
1458,314,0.06325
1459,396,0.07977
1460,869,0.17504
1461,1410,0.28401
1462,1928,0.38835
1463,2187,0.44052
1464,2106,0.42421
1465,1754,0.35331
1466,1142,0.23003
1467,572,0.11522
1468,325,0.06546
1469,438,0.08823
1470,856,0.17242
1471,1449,0.29187
1472,1935,0.38976
1473,2179,0.43891
1474,2073,0.41756
1475,1613,0.32490
1476,1083,0.21815
1477,479,0.09648
1478,285,0.05741
1479,457,0.09205
1480,966,0.19458
1481,1563,0.31483
1482,1999,0.40266
1483,2224,0.44798
1484,2046,0.41212
1485,1582,0.31866
1486,974,0.19619
1487,464,0.09346
1488,300,0.06043
1489,563,0.11340
1490,1059,0.21331
1491,1638,0.32994
1492,2074,0.41776
1493,2165,0.43609
1494,2039,0.41071
1495,1584,0.31906
1496,929,0.18713
1497,491,0.09890
1498,320,0.06446
1499,590,0.11884
1500,1065,0.21452
1501,1678,0.33800
1502,2048,0.41253
1503,2217,0.44657
1504,1962,0.39520
1505,1420,0.28603
1506,896,0.18048
1507,459,0.09246
1508,375,0.07554
1509,618,0.12448
1510,1189,0.23950
1511,1726,0.34767
1512,2108,0.42461
1513,2220,0.44717
1514,1891,0.38090
1515,1411,0.28422
1516,788,0.15873
1517,398,0.08017
1518,361,0.07272
1519,630,0.12690
1520,1219,0.24554
1521,1750,0.35250
1522,2146,0.43227
1523,2183,0.43972
1524,1829,0.36841
1525,1373,0.27656
1526,743,0.14966
1527,366,0.07372
1528,393,0.07916
1529,697,0.14040
1530,1247,0.25118
1531,1860,0.37466
1532,2113,0.42562
1533,2140,0.43106
1534,1787,0.35995
1535,1283,0.25843
1536,661,0.13314
1537,342,0.06889
1538,415,0.08359
1539,770,0.15510
1540,1332,0.26830
1541,1832,0.36902
1542,2131,0.42924
1543,2107,0.42441
1544,1740,0.35049
1545,1176,0.23688
1546,693,0.13959
1547,321,0.06466
1548,450,0.09064
1549,873,0.17585
1550,1445,0.29106
1551,1904,0.38352
1552,2180,0.43911
1553,2064,0.41575
1554,1730,0.34847
1555,1152,0.23205
1556,573,0.11542
1557,360,0.07251
1558,420,0.08460
1559,854,0.17202
1560,1495,0.30114
1561,1993,0.40145
1562,2153,0.43368
1563,2035,0.40991
1564,1608,0.32390
1565,1110,0.22359
1566,572,0.11522
1567,355,0.07151
1568,453,0.09125
1569,1013,0.20405
1570,1582,0.31866
1571,2022,0.40729
1572,2183,0.43972
1573,2010,0.40487
1574,1631,0.32853
1575,976,0.19659
1576,485,0.09769
1577,313,0.06305
1578,502,0.10112
1579,1073,0.21613
1580,1562,0.31463
1581,2021,0.40709
1582,2200,0.44314
1583,2009,0.40467
1584,1484,0.29892
1585,899,0.18108
1586,487,0.09810
1587,347,0.06990
1588,607,0.12227
1589,1070,0.21553
1590,1686,0.33961
1591,2081,0.41917
1592,2158,0.43468
1593,1922,0.38715
1594,1425,0.28704
1595,864,0.17403
1596,464,0.09346
1597,339,0.06828
1598,655,0.13194
1599,1176,0.23688
1600,1751,0.35270
1601,2144,0.43186
1602,2160,0.43509
1603,1903,0.38332
1604,1354,0.27273
1605,843,0.16980
1606,438,0.08823
1607,363,0.07312
1608,662,0.13335
1609,1206,0.24292
1610,1809,0.36438
1611,2155,0.43408
1612,2204,0.44395
1613,1838,0.37023
1614,1296,0.26105
1615,742,0.14946
1616,394,0.07936
1617,381,0.07674
1618,744,0.14986
1619,1302,0.26226
1620,1842,0.37103
1621,2163,0.43569
1622,2215,0.44616
1623,1777,0.35794
1624,1252,0.25219
1625,656,0.13214
1626,382,0.07695
1627,381,0.07674
1628,780,0.15711
1629,1338,0.26951
1630,1857,0.37405
1631,2166,0.43629
1632,2158,0.43468
1633,1725,0.34746
1634,1168,0.23527
1635,685,0.13798
1636,364,0.07332
1637,464,0.09346
1638,854,0.17202
1639,1413,0.28462
1640,1918,0.38634
1641,2155,0.43408
1642,2073,0.41756
1643,1684,0.33921
1644,1120,0.22560
1645,573,0.11542
1646,307,0.06184
1647,465,0.09366
1648,855,0.17222
1649,1435,0.28905
1650,1966,0.39601
1651,2228,0.44878
1652,2047,0.41232
1653,1650,0.33236
1654,1082,0.21795
1655,569,0.11461
1656,327,0.06587
1657,490,0.09870
1658,962,0.19377
1659,1491,0.30033
1660,2047,0.41232
1661,2168,0.43670
1662,2031,0.40910
1663,1585,0.31926
1664,980,0.19740
1665,491,0.09890
1666,301,0.06063
1667,565,0.11381
1668,992,0.19982
1669,1587,0.31967
1670,2045,0.41192
1671,2180,0.43911
1672,2013,0.40548
1673,1501,0.30234
1674,894,0.18008
1675,484,0.09749
1676,320,0.06446
1677,604,0.12166
1678,1085,0.21855
1679,1636,0.32954
1680,2116,0.42622
1681,2229,0.44898
1682,1985,0.39984
1683,1471,0.29630
1684,850,0.17121
1685,427,0.08601
1686,362,0.07292
1687,622,0.12529
1688,1129,0.22741
1689,1775,0.35754
1690,2128,0.42864
1691,2208,0.44475
1692,1935,0.38976
1693,1366,0.27515
1694,822,0.16557
1695,389,0.07836
1696,342,0.06889
1697,653,0.13153
1698,1261,0.25400
1699,1752,0.35290
1700,2110,0.42501
1701,2170,0.43710
1702,1838,0.37023
1703,1316,0.26508
1704,740,0.14906
1705,389,0.07836
1706,375,0.07554
1707,716,0.14422
1708,1292,0.26025
1709,1797,0.36197
1710,2147,0.43247
1711,2151,0.43327
1712,1777,0.35794
1713,1208,0.24333
1714,720,0.14503
1715,377,0.07594
1716,371,0.07473
1717,831,0.16739
1718,1387,0.27938
1719,1836,0.36982
1720,2187,0.44052
1721,2105,0.42401
1722,1722,0.34686
1723,1166,0.23487
1724,649,0.13073
1725,359,0.07231
1726,404,0.08138
1727,850,0.17121
1728,1384,0.27878
1729,1959,0.39460
1730,2199,0.44294
1731,2109,0.42481
1732,1719,0.34626
1733,1109,0.22338
1734,628,0.12650
1735,322,0.06486
1736,449,0.09044
1737,932,0.18773
1738,1442,0.29046
1739,1998,0.40245
1740,2164,0.43589
1741,2094,0.42179
1742,1635,0.32934
1743,1090,0.21956
1744,485,0.09769
1745,338,0.06808
1746,480,0.09669
1747,982,0.19780
1748,1589,0.32007
1749,2028,0.40850
1750,2184,0.43992
1751,2031,0.40910
1752,1600,0.32229
1753,966,0.19458
1754,537,0.10817
1755,341,0.06869
1756,566,0.11401
1757,990,0.19941
1758,1578,0.31785
1759,2014,0.40568
1760,2163,0.43569
1761,2016,0.40608
1762,1524,0.30698
1763,907,0.18270
1764,422,0.08500
1765,356,0.07171
1766,586,0.11804
1767,1148,0.23124
1768,1691,0.34062
1769,2114,0.42582
1770,2219,0.44697
1771,1985,0.39984
1772,1419,0.28583
1773,829,0.16698
1774,446,0.08984
1775,356,0.07171
1776,601,0.12106
1777,1155,0.23265
1778,1760,0.35451
1779,2087,0.42038
1780,2192,0.44153
1781,1861,0.37486
1782,1376,0.27717
1783,849,0.17101
1784,381,0.07674
1785,396,0.07977
1786,697,0.14040
1787,1205,0.24272
1788,1821,0.36680
1789,2154,0.43388
1790,2213,0.44576
1791,1890,0.38070
1792,1270,0.25581
1793,769,0.15490
1794,354,0.07131
1795,374,0.07533
1796,716,0.14422
1797,1318,0.26548
1798,1850,0.37264
1799,2162,0.43549
1800,2149,0.43287
1801,1798,0.36217
1802,1217,0.24514
1803,716,0.14422
1804,343,0.06909
1805,397,0.07997
1806,779,0.15691
1807,1376,0.27717
1808,1896,0.38191
1809,2140,0.43106
1810,2112,0.42542
1811,1731,0.34867
1812,1174,0.23648
1813,677,0.13637
1814,315,0.06345
1815,427,0.08601
1816,824,0.16598
1817,1389,0.27978
1818,1936,0.38997
1819,2147,0.43247
1820,2080,0.41897
1821,1701,0.34263
1822,1130,0.22761
1823,574,0.11562
1824,304,0.06123
1825,463,0.09326
1826,917,0.18471
1827,1445,0.29106
1828,1944,0.39158
1829,2189,0.44093
1830,2083,0.41958
1831,1634,0.32913
1832,1048,0.21110
1833,512,0.10313
1834,323,0.06506
1835,538,0.10837
1836,944,0.19015
1837,1591,0.32047
1838,1987,0.40024
1839,2179,0.43891
1840,2051,0.41313
1841,1521,0.30637
1842,1007,0.20284
1843,513,0.10333
1844,348,0.07010
1845,566,0.11401
1846,1045,0.21049
1847,1641,0.33054
1848,2024,0.40769
1849,2174,0.43791
1850,1984,0.39963
1851,1501,0.30234
1852,903,0.18189
1853,451,0.09084
1854,280,0.05640
1855,615,0.12388
1856,1088,0.21915
1857,1706,0.34364
1858,2118,0.42663
1859,2178,0.43871
1860,1977,0.39822
1861,1480,0.29811
1862,829,0.16698
1863,452,0.09105
1864,317,0.06385
1865,651,0.13113
1866,1212,0.24413
1867,1738,0.35008
1868,2091,0.42119
1869,2189,0.44093
1870,1935,0.38976
1871,1406,0.28321
1872,786,0.15832
1873,439,0.08843
1874,388,0.07815
1875,710,0.14301
1876,1215,0.24474
1877,1829,0.36841
1878,2135,0.43005
1879,2208,0.44475
1880,1880,0.37869
1881,1326,0.26709
1882,786,0.15832
1883,369,0.07433
1884,375,0.07554
1885,719,0.14483
1886,1268,0.25541
1887,1844,0.37143
1888,2173,0.43770
1889,2131,0.42924
1890,1850,0.37264
1891,1213,0.24433
1892,701,0.14120
1893,329,0.06627
1894,378,0.07614
1895,771,0.15530
1896,1392,0.28039
1897,1856,0.37385
1898,2137,0.43045
1899,2137,0.43045
1900,1737,0.34988
1901,1157,0.23305
1902,611,0.12307
1903,333,0.06708
1904,422,0.08500
1905,870,0.17524
1906,1419,0.28583
1907,1906,0.38392
1908,2166,0.43629
1909,2074,0.41776
1910,1731,0.34867
1911,1128,0.22721
1912,569,0.11461
1913,347,0.06990
1914,453,0.09125
1915,897,0.18068
1916,1522,0.30657
1917,1957,0.39420
1918,2151,0.43327
1919,2089,0.42078
1920,1601,0.32249
1921,1076,0.21674
1922,572,0.11522
1923,335,0.06748
1924,534,0.10756
1925,988,0.19901
1926,1607,0.32370
1927,1972,0.39722
1928,2229,0.44898
1929,2042,0.41132
1930,1524,0.30698
1931,988,0.19901
1932,473,0.09528
1933,322,0.06486
1934,548,0.11038
1935,1013,0.20405
1936,1640,0.33034
1937,2044,0.41172
1938,2157,0.43448
1939,2023,0.40749
1940,1513,0.30476
1941,906,0.18249
1942,456,0.09185
1943,352,0.07090
1944,550,0.11079
1945,1076,0.21674
1946,1683,0.33900
1947,2091,0.42119
1948,2226,0.44838
1949,1949,0.39258
1950,1420,0.28603
1951,831,0.16739
1952,382,0.07695
1953,354,0.07131
1954,664,0.13375
1955,1214,0.24453
1956,1713,0.34505
1957,2116,0.42622
1958,2213,0.44576
1959,1930,0.38876
1960,1402,0.28240
1961,781,0.15732
1962,366,0.07372
1963,376,0.07574
1964,695,0.13999
1965,1215,0.24474
1966,1814,0.36539
1967,2170,0.43710
1968,2193,0.44173
1969,1873,0.37728
1970,1299,0.26166
1971,721,0.14523
1972,359,0.07231
1973,359,0.07231
1974,776,0.15631
1975,1311,0.26407
1976,1824,0.36741
1977,2163,0.43569
1978,2161,0.43529
1979,1825,0.36761
1980,1263,0.25440
1981,696,0.14019
1982,321,0.06466
1983,381,0.07674
1984,771,0.15530
1985,1390,0.27999
1986,1875,0.37768
1987,2123,0.42763
1988,2112,0.42542
1989,1777,0.35794
1990,1208,0.24333
1991,650,0.13093
1992,322,0.06486
1993,466,0.09387
1994,882,0.17766
1995,1428,0.28764
1996,1928,0.38835
1997,2153,0.43368
1998,2105,0.42401
1999,1709,0.34424
2000,1120,0.22560
2001,562,0.11320
2002,321,0.06466
2003,450,0.09064
2004,915,0.18431
2005,1459,0.29388
2006,1968,0.39641
2007,2211,0.44536
2008,2091,0.42119
2009,1601,0.32249
2010,1042,0.20989
2011,581,0.11703
2012,301,0.06063
2013,474,0.09548
2014,957,0.19277
2015,1563,0.31483
2016,2004,0.40366
2017,2201,0.44334
2018,2010,0.40487
2019,1596,0.32148
2020,992,0.19982
2021,491,0.09890
2022,304,0.06123
2023,537,0.10817
2024,1057,0.21291
2025,1653,0.33296
2026,2052,0.41333
2027,2184,0.43992
2028,1974,0.39762
2029,1491,0.30033
2030,923,0.18592
2031,460,0.09266
2032,323,0.06506
2033,578,0.11643
2034,1137,0.22902
2035,1652,0.33276
2036,2099,0.42280
2037,2144,0.43186
2038,1928,0.38835
2039,1402,0.28240
2040,841,0.16940
2041,451,0.09084
2042,350,0.07050
2043,642,0.12932
2044,1200,0.24171
2045,1739,0.35028
2046,2097,0.42240
2047,2176,0.43831
2048,1939,0.39057
2049,1349,0.27173
2050,831,0.16739
2051,387,0.07795
2052,360,0.07251
2053,700,0.14100
2054,1232,0.24816
2055,1818,0.36620
2056,2139,0.43086
2057,2147,0.43247
2058,1888,0.38030
2059,1286,0.25904
2060,713,0.14362
2061,411,0.08279
2062,419,0.08440
2063,745,0.15006
2064,1305,0.26286
2065,1811,0.36479
2066,2137,0.43045
2067,2135,0.43005
2068,1822,0.36700
2069,1191,0.23990
2070,723,0.14563
2071,343,0.06909
2072,380,0.07654
2073,805,0.16215
2074,1396,0.28119
2075,1876,0.37788
2076,2200,0.44314
2077,2098,0.42260
2078,1716,0.34565
2079,1152,0.23205
2080,615,0.12388
2081,316,0.06365
2082,395,0.07956
2083,845,0.17021
2084,1459,0.29388
2085,1964,0.39561
2086,2192,0.44153
2087,2079,0.41877
2088,1679,0.33820
2089,1135,0.22862
2090,593,0.11945
2091,326,0.06567
2092,478,0.09628
2093,945,0.19035
2094,1464,0.29489
2095,1982,0.39923
2096,2153,0.43368
2097,2100,0.42300
2098,1657,0.33377
2099,991,0.19962
2100,489,0.09850
2101,368,0.07413
2102,541,0.10897
2103,974,0.19619
2104,1522,0.30657
2105,2002,0.40326
2106,2179,0.43891
2107,2046,0.41212
2108,1515,0.30516
2109,977,0.19680
2110,494,0.09951
2111,295,0.05942
2112,497,0.10011
2113,1083,0.21815
2114,1611,0.32450
2115,2038,0.41051
2116,2206,0.44435
2117,2010,0.40487
2118,1514,0.30496
2119,871,0.17544
2120,488,0.09830
2121,359,0.07231
2122,640,0.12891
2123,1071,0.21573
2124,1705,0.34344
2125,2080,0.41897
2126,2175,0.43811
2127,1948,0.39238
2128,1387,0.27938
2129,858,0.17283
2130,464,0.09346
2131,299,0.06023
2132,668,0.13455
2133,1133,0.22822
2134,1724,0.34726
2135,2117,0.42642
2136,2159,0.43488
2137,1874,0.37748
2138,1399,0.28180
2139,764,0.15389
2140,404,0.08138
2141,332,0.06687
2142,702,0.14140
2143,1248,0.25138
2144,1757,0.35391
2145,2164,0.43589
2146,2168,0.43670
2147,1838,0.37023
2148,1274,0.25662
2149,703,0.14160
2150,337,0.06788
2151,360,0.07251
2152,728,0.14664
2153,1297,0.26125
2154,1836,0.36982
2155,2150,0.43307
2156,2193,0.44173
2157,1811,0.36479
2158,1269,0.25561
2159,649,0.13073
2160,388,0.07815
2161,424,0.08541
2162,832,0.16759
2163,1385,0.27898
2164,1902,0.38312
2165,2202,0.44355
2166,2160,0.43509
2167,1712,0.34485
2168,1140,0.22963
2169,622,0.12529
2170,331,0.06667
2171,420,0.08460
2172,894,0.18008
2173,1461,0.29429
2174,1926,0.38795
2175,2160,0.43509
2176,2117,0.42642
2177,1693,0.34102
2178,1064,0.21432
2179,594,0.11965
2180,355,0.07151
2181,453,0.09125
2182,962,0.19377
2183,1475,0.29711
2184,1945,0.39178
2185,2204,0.44395
2186,2067,0.41635
2187,1609,0.32410
2188,1017,0.20485
2189,500,0.10071
2190,297,0.05982
2191,484,0.09749
2192,1011,0.20364
2193,1519,0.30597
2194,2016,0.40608
2195,2188,0.44073
2196,2009,0.40467
2197,1566,0.31544
2198,955,0.19236
2199,470,0.09467
2200,350,0.07050
2201,578,0.11643
2202,1066,0.21472
2203,1626,0.32752
2204,2110,0.42501
2205,2182,0.43952
2206,1959,0.39460
2207,1497,0.30154
2208,883,0.17786
2209,438,0.08823
2210,365,0.07352
2211,640,0.12891
2212,1133,0.22822
2213,1667,0.33578
2214,2096,0.42219
2215,2203,0.44375
2216,1939,0.39057
2217,1407,0.28341
2218,874,0.17605
2219,431,0.08682
2220,358,0.07211
2221,608,0.12247
2222,1163,0.23426
2223,1739,0.35028
2224,2148,0.43267
2225,2183,0.43972
2226,1869,0.37647
2227,1325,0.26689
2228,754,0.15188
2229,411,0.08279
2230,375,0.07554
2231,671,0.13516
2232,1241,0.24997
2233,1812,0.36499
2234,2172,0.43750
2235,2174,0.43791
2236,1815,0.36559
2237,1332,0.26830
2238,709,0.14281
2239,369,0.07433
2240,346,0.06969
2241,755,0.15208
2242,1289,0.25964
2243,1811,0.36479
2244,2132,0.42945
2245,2156,0.43428
2246,1775,0.35754
2247,1215,0.24474
2248,725,0.14604
2249,379,0.07634
2250,387,0.07795
2251,838,0.16880
2252,1391,0.28019
2253,1878,0.37828
2254,2141,0.43126
2255,2142,0.43146
2256,1736,0.34968
2257,1153,0.23225
2258,669,0.13476
2259,324,0.06526
2260,404,0.08138
2261,894,0.18008
2262,1469,0.29590
2263,1986,0.40004
2264,2165,0.43609
2265,2077,0.41837
2266,1681,0.33860
2267,1099,0.22137
2268,605,0.12186
2269,309,0.06224
2270,424,0.08541
2271,937,0.18874
2272,1499,0.30194
2273,1965,0.39581
2274,2164,0.43589
2275,2028,0.40850
2276,1609,0.32410
2277,997,0.20082
2278,501,0.10092
2279,326,0.06567
2280,550,0.11079
2281,992,0.19982
2282,1583,0.31886
2283,1997,0.40225
2284,2210,0.44516
2285,2033,0.40950
2286,1531,0.30839
2287,939,0.18914
2288,464,0.09346
2289,372,0.07493
2290,536,0.10797
2291,1062,0.21392
2292,1624,0.32712
2293,2053,0.41353
2294,2191,0.44133
2295,1988,0.40044
2296,1486,0.29932
2297,900,0.18129
2298,482,0.09709
2299,355,0.07151
2300,606,0.12207
2301,1128,0.22721
2302,1704,0.34323
2303,2102,0.42340
2304,2170,0.43710
2305,1978,0.39843
2306,1401,0.28220
2307,866,0.17444
2308,400,0.08057
2309,318,0.06405
2310,650,0.13093
2311,1167,0.23507
2312,1725,0.34746
2313,2142,0.43146
2314,2136,0.43025
2315,1903,0.38332
2316,1367,0.27535
2317,795,0.16014
2318,411,0.08279
2319,347,0.06990
2320,668,0.13455
2321,1291,0.26004
2322,1849,0.37244
2323,2112,0.42542
2324,2148,0.43267
2325,1838,0.37023
2326,1298,0.26145
2327,786,0.15832
2328,405,0.08158
2329,411,0.08279
2330,780,0.15711
2331,1307,0.26327
2332,1868,0.37627
2333,2169,0.43690
2334,2184,0.43992
2335,1822,0.36700
2336,1210,0.24373
2337,690,0.13899
2338,384,0.07735
2339,406,0.08178
2340,841,0.16940
2341,1388,0.27958
2342,1946,0.39198
2343,2140,0.43106
2344,2099,0.42280
2345,1701,0.34263
2346,1185,0.23869
2347,615,0.12388
2348,386,0.07775
2349,467,0.09407
2350,901,0.18149
2351,1441,0.29026
2352,1941,0.39097
2353,2192,0.44153
2354,2113,0.42562
2355,1645,0.33135
2356,1106,0.22278
2357,579,0.11663
2358,366,0.07372
2359,488,0.09830
2360,924,0.18612
2361,1482,0.29852
2362,1999,0.40266
2363,2192,0.44153
2364,2020,0.40689
2365,1628,0.32793
2366,999,0.20123
2367,552,0.11119
2368,341,0.06869
2369,488,0.09830
2370,939,0.18914
2371,1523,0.30678
2372,2008,0.40447
2373,2157,0.43448
2374,2036,0.41011
2375,1585,0.31926
2376,926,0.18652
2377,478,0.09628
2378,319,0.06426
2379,539,0.10857
2380,1094,0.22036
2381,1640,0.33034
2382,2049,0.41273
2383,2190,0.44113
2384,1982,0.39923
2385,1506,0.30335
2386,931,0.18753
2387,449,0.09044
2388,321,0.06466
2389,592,0.11925
2390,1106,0.22278
2391,1667,0.33578
2392,2102,0.42340
2393,2228,0.44878
2394,1951,0.39299
2395,1370,0.27596
2396,814,0.16396
2397,447,0.09004
2398,342,0.06889
2399,674,0.13576
2400,1233,0.24836
2401,1741,0.35069
2402,2155,0.43408
2403,2170,0.43710
2404,1926,0.38795
2405,1326,0.26709
2406,804,0.16195
2407,347,0.06990
2408,355,0.07151
2409,644,0.12972
2410,1262,0.25420
2411,1783,0.35915
2412,2175,0.43811
2413,2190,0.44113
2414,1811,0.36479
2415,1331,0.26810
2416,688,0.13858
2417,352,0.07090
2418,403,0.08118
2419,793,0.15973
2420,1351,0.27213
2421,1831,0.36882
2422,2187,0.44052
2423,2119,0.42683
2424,1798,0.36217
2425,1224,0.24655
2426,680,0.13697
2427,319,0.06426
2428,452,0.09105
2429,843,0.16980
2430,1405,0.28301
2431,1930,0.38876
2432,2205,0.44415
2433,2152,0.43347
2434,1729,0.34827
2435,1187,0.23910
2436,602,0.12126
2437,323,0.06506
2438,481,0.09689
2439,833,0.16779
2440,1427,0.28744
2441,1958,0.39440
2442,2163,0.43569
2443,2113,0.42562
2444,1653,0.33296
2445,1072,0.21593
2446,536,0.10797
2447,343,0.06909
2448,444,0.08943
2449,900,0.18129
2450,1473,0.29670
2451,2007,0.40427
2452,2158,0.43468
2453,2030,0.40890
2454,1634,0.32913
2455,1076,0.21674
2456,543,0.10938
2457,316,0.06365
2458,480,0.09669
2459,1015,0.20445
2460,1594,0.32108
2461,2010,0.40487
2462,2192,0.44153
2463,2051,0.41313
2464,1520,0.30617
2465,933,0.18793
2466,477,0.09608
2467,363,0.07312
2468,579,0.11663
2469,1082,0.21795
2470,1671,0.33659
2471,2040,0.41091
2472,2233,0.44979
2473,1968,0.39641
2474,1491,0.30033
2475,916,0.18451
2476,409,0.08238
2477,342,0.06889
